最大值,62.1,@,No.1250,,,,,,
2408,-3.0,N,0.000,mm,OK,--,15:35:20,2024/3/1,
2409,-3.0,N,0.000,mm,OK,--,15:35:20,2024/3/1,
2410,-3.0,N,0.000,mm,OK,--,15:35:21,2024/3/1,
2411,-3.0,N,0.000,mm,OK,--,15:35:21,2024/3/1,
2412,-3.0,N,0.000,mm,OK,--,15:35:21,2024/3/1,
2413,-3.0,N,0.000,mm,OK,--,15:35:21,2024/3/1,
2414,-3.0,N,0.000,mm,OK,--,15:35:21,2024/3/1,
2415,-3.0,N,0.000,mm,OK,--,15:35:21,2024/3/1,
2416,-3.0,N,0.000,mm,OK,--,15:35:21,2024/3/1,
2417,-3.0,N,0.000,mm,OK,--,15:35:22,2024/3/1,
2418,-3.0,N,0.000,mm,OK,--,15:35:22,2024/3/1,
2419,-3.0,N,0.000,mm,OK,--,15:35:22,2024/3/1,
2420,-3.0,N,0.000,mm,OK,--,15:35:22,2024/3/1,
2421,-3.0,N,0.000,mm,OK,--,15:35:22,2024/3/1,
2422,-3.0,N,0.000,mm,OK,--,15:35:22,2024/3/1,
2423,-3.0,N,0.000,mm,OK,--,15:35:22,2024/3/1,
2424,-3.0,N,0.000,mm,OK,--,15:35:23,2024/3/1,
2425,-3.0,N,0.000,mm,OK,--,15:35:23,2024/3/1,
2426,-3.0,N,0.000,mm,OK,--,15:35:23,2024/3/1,
2427,-3.0,N,0.000,mm,OK,--,15:35:23,2024/3/1,
2428,-3.0,N,0.000,mm,OK,--,15:35:23,2024/3/1,
2429,-3.0,N,0.000,mm,OK,--,15:35:23,2024/3/1,
2430,-3.0,N,0.000,mm,OK,--,15:35:23,2024/3/1,
2431,-3.0,N,0.000,mm,OK,--,15:35:23,2024/3/1,
2432,-3.0,N,0.000,mm,OK,--,15:35:23,2024/3/1,
2433,-3.0,N,0.000,mm,OK,--,15:35:24,2024/3/1,
2434,-3.0,N,0.000,mm,OK,--,15:35:24,2024/3/1,
2435,-3.0,N,0.000,mm,OK,--,15:35:24,2024/3/1,
2436,-3.0,N,0.000,mm,OK,--,15:35:24,2024/3/1,
2437,-3.0,N,0.000,mm,OK,--,15:35:24,2024/3/1,
2438,-3.0,N,0.000,mm,OK,--,15:35:24,2024/3/1,
2439,-3.0,N,0.000,mm,OK,--,15:35:24,2024/3/1,
2440,-3.0,N,0.000,mm,OK,--,15:35:24,2024/3/1,
2441,-3.0,N,0.000,mm,OK,--,15:35:24,2024/3/1,
2442,-3.0,N,0.000,mm,OK,--,15:35:24,2024/3/1,
2443,-3.0,N,0.000,mm,OK,--,15:35:24,2024/3/1,
2444,-3.0,N,0.000,mm,OK,--,15:35:24,2024/3/1,
2445,-3.0,N,0.000,mm,OK,--,15:35:25,2024/3/1,
2446,-3.0,N,0.000,mm,OK,--,15:35:25,2024/3/1,
2447,-3.0,N,0.000,mm,OK,--,15:35:25,2024/3/1,
2448,-3.0,N,0.000,mm,OK,--,15:35:25,2024/3/1,
2449,-3.0,N,0.000,mm,OK,--,15:35:25,2024/3/1,
2450,-3.0,N,0.000,mm,OK,--,15:35:25,2024/3/1,
2451,-3.0,N,0.000,mm,OK,--,15:35:25,2024/3/1,
2452,-3.0,N,0.000,mm,OK,--,15:35:25,2024/3/1,
2453,-3.0,N,0.000,mm,OK,--,15:35:25,2024/3/1,
2454,-3.0,N,0.000,mm,OK,--,15:35:25,2024/3/1,
2455,-3.0,N,0.000,mm,OK,--,15:35:25,2024/3/1,
2456,-3.0,N,0.000,mm,OK,--,15:35:25,2024/3/1,
2457,-3.0,N,0.000,mm,OK,--,15:35:26,2024/3/1,
2458,-3.0,N,0.000,mm,OK,--,15:35:26,2024/3/1,
2459,-3.0,N,0.000,mm,OK,--,15:35:26,2024/3/1,
2460,-3.0,N,0.000,mm,OK,--,15:35:26,2024/3/1,
2461,-3.0,N,0.000,mm,OK,--,15:35:26,2024/3/1,
2462,-2.9,N,0.000,mm,OK,--,15:35:26,2024/3/1,
2463,-2.9,N,0.000,mm,OK,--,15:35:26,2024/3/1,
2464,-2.9,N,0.000,mm,OK,--,15:35:26,2024/3/1,
2465,-2.9,N,0.000,mm,OK,--,15:35:26,2024/3/1,
2466,-2.9,N,0.000,mm,OK,--,15:35:26,2024/3/1,
2467,-2.9,N,0.000,mm,OK,--,15:35:26,2024/3/1,
2468,-2.9,N,0.000,mm,OK,--,15:35:27,2024/3/1,
2469,-2.9,N,0.000,mm,OK,--,15:35:27,2024/3/1,
2470,-2.9,N,0.000,mm,OK,--,15:35:27,2024/3/1,
2471,-2.9,N,0.000,mm,OK,--,15:35:27,2024/3/1,
2472,-2.9,N,0.000,mm,OK,--,15:35:27,2024/3/1,
2473,-2.9,N,0.000,mm,OK,--,15:35:27,2024/3/1,
2474,-2.9,N,0.000,mm,OK,--,15:35:27,2024/3/1,
2475,-2.9,N,0.000,mm,OK,--,15:35:27,2024/3/1,
2476,-2.9,N,0.000,mm,OK,--,15:35:27,2024/3/1,
2477,-2.9,N,0.000,mm,OK,--,15:35:27,2024/3/1,
2478,-2.9,N,0.000,mm,OK,--,15:35:28,2024/3/1,
2479,-2.9,N,0.000,mm,OK,--,15:35:28,2024/3/1,
2480,-2.9,N,0.000,mm,OK,--,15:35:28,2024/3/1,
2481,-2.9,N,0.000,mm,OK,--,15:35:28,2024/3/1,
2482,-2.9,N,0.000,mm,OK,--,15:35:28,2024/3/1,
2483,-2.9,N,0.000,mm,OK,--,15:35:28,2024/3/1,
2484,-2.9,N,0.000,mm,OK,--,15:35:28,2024/3/1,
2485,-2.9,N,0.000,mm,OK,--,15:35:28,2024/3/1,
2486,-2.9,N,0.000,mm,OK,--,15:35:28,2024/3/1,
2487,-2.9,N,0.000,mm,OK,--,15:35:28,2024/3/1,
2488,-2.9,N,0.000,mm,OK,--,15:35:28,2024/3/1,
2489,-2.9,N,0.000,mm,OK,--,15:35:28,2024/3/1,
2490,-2.9,N,0.000,mm,OK,--,15:35:29,2024/3/1,
2491,-2.9,N,0.000,mm,OK,--,15:35:29,2024/3/1,
2492,-2.9,N,0.000,mm,OK,--,15:35:29,2024/3/1,
2493,-2.9,N,0.000,mm,OK,--,15:35:29,2024/3/1,
2494,-2.9,N,0.000,mm,OK,--,15:35:29,2024/3/1,
2495,-2.9,N,0.000,mm,OK,--,15:35:29,2024/3/1,
2496,-2.9,N,0.000,mm,OK,--,15:35:29,2024/3/1,
2497,-2.9,N,0.000,mm,OK,--,15:35:29,2024/3/1,
2498,-2.9,N,0.000,mm,OK,--,15:35:29,2024/3/1,
2499,-2.9,N,0.000,mm,OK,--,15:35:29,2024/3/1,
2500,-2.9,N,0.000,mm,OK,--,15:35:30,2024/3/1,
2501,-2.9,N,0.000,mm,OK,--,15:35:30,2024/3/1,
2502,-2.9,N,0.000,mm,OK,--,15:35:30,2024/3/1,
2503,-2.9,N,0.000,mm,OK,--,15:35:30,2024/3/1,
2504,-2.9,N,0.000,mm,OK,--,15:35:30,2024/3/1,
2505,-2.9,N,0.000,mm,OK,--,15:35:30,2024/3/1,
2506,-2.9,N,0.000,mm,OK,--,15:35:30,2024/3/1,
2507,-2.9,N,0.000,mm,OK,--,15:35:30,2024/3/1,
2508,-2.9,N,0.000,mm,OK,--,15:35:30,2024/3/1,
2509,-2.9,N,0.000,mm,OK,--,15:35:30,2024/3/1,
2510,-2.9,N,0.000,mm,OK,--,15:35:31,2024/3/1,
2511,-2.9,N,0.000,mm,OK,--,15:35:31,2024/3/1,
2512,-2.9,N,0.000,mm,OK,--,15:35:31,2024/3/1,
2513,-2.9,N,0.000,mm,OK,--,15:35:31,2024/3/1,
2514,-2.9,N,0.000,mm,OK,--,15:35:31,2024/3/1,
2515,-2.9,N,0.000,mm,OK,--,15:35:31,2024/3/1,
2516,-2.9,N,0.000,mm,OK,--,15:35:31,2024/3/1,
2517,-2.9,N,0.000,mm,OK,--,15:35:31,2024/3/1,
2518,-2.9,N,0.000,mm,OK,--,15:35:31,2024/3/1,
2519,-2.9,N,0.000,mm,OK,--,15:35:32,2024/3/1,
2520,-2.9,N,0.000,mm,OK,--,15:35:32,2024/3/1,
2521,-2.9,N,0.000,mm,OK,--,15:35:32,2024/3/1,
2522,-2.9,N,0.000,mm,OK,--,15:35:32,2024/3/1,
2523,-2.9,N,0.000,mm,OK,--,15:35:32,2024/3/1,
2524,-2.9,N,0.000,mm,OK,--,15:35:32,2024/3/1,
2525,-2.9,N,0.000,mm,OK,--,15:35:32,2024/3/1,
2526,-2.9,N,0.000,mm,OK,--,15:35:32,2024/3/1,
2527,-2.9,N,0.000,mm,OK,--,15:35:32,2024/3/1,
2528,-2.9,N,0.000,mm,OK,--,15:35:32,2024/3/1,
2529,-2.9,N,0.000,mm,OK,--,15:35:32,2024/3/1,
2530,-2.9,N,0.000,mm,OK,--,15:35:33,2024/3/1,
2531,-2.9,N,0.000,mm,OK,--,15:35:33,2024/3/1,
2532,-2.9,N,0.000,mm,OK,--,15:35:33,2024/3/1,
2533,-2.9,N,0.000,mm,OK,--,15:35:33,2024/3/1,
2534,-2.9,N,0.000,mm,OK,--,15:35:33,2024/3/1,
2535,-2.9,N,0.000,mm,OK,--,15:35:33,2024/3/1,
2536,-2.9,N,0.000,mm,OK,--,15:35:33,2024/3/1,
2537,-2.9,N,0.000,mm,OK,--,15:35:33,2024/3/1,
2538,-2.9,N,0.000,mm,OK,--,15:35:33,2024/3/1,
2539,-2.9,N,0.000,mm,OK,--,15:35:33,2024/3/1,
2540,-2.9,N,0.000,mm,OK,--,15:35:34,2024/3/1,
2541,-2.9,N,0.000,mm,OK,--,15:35:34,2024/3/1,
2542,-2.9,N,0.000,mm,OK,--,15:35:34,2024/3/1,
2543,-2.9,N,0.000,mm,OK,--,15:35:34,2024/3/1,
2544,-2.9,N,0.000,mm,OK,--,15:35:34,2024/3/1,
2545,-2.9,N,0.000,mm,OK,--,15:35:34,2024/3/1,
2546,-2.9,N,0.000,mm,OK,--,15:35:34,2024/3/1,
2547,-2.9,N,0.000,mm,OK,--,15:35:34,2024/3/1,
2548,-2.9,N,0.000,mm,OK,--,15:35:34,2024/3/1,
2549,-2.9,N,0.000,mm,OK,--,15:35:34,2024/3/1,
2550,-2.9,N,0.000,mm,OK,--,15:35:35,2024/3/1,
2551,-2.9,N,0.000,mm,OK,--,15:35:35,2024/3/1,
2552,-2.9,N,0.000,mm,OK,--,15:35:35,2024/3/1,
2553,-2.9,N,0.000,mm,OK,--,15:35:35,2024/3/1,
2554,-2.9,N,0.000,mm,OK,--,15:35:35,2024/3/1,
2555,-2.9,N,0.000,mm,OK,--,15:35:35,2024/3/1,
2556,-2.9,N,0.000,mm,OK,--,15:35:35,2024/3/1,
2557,-2.9,N,0.000,mm,OK,--,15:35:35,2024/3/1,
2558,-2.9,N,0.000,mm,OK,--,15:35:35,2024/3/1,
2559,-2.9,N,0.000,mm,OK,--,15:35:35,2024/3/1,
2560,-2.9,N,0.000,mm,OK,--,15:35:36,2024/3/1,
2561,-2.9,N,0.000,mm,OK,--,15:35:36,2024/3/1,
