最大值,59.4,@,No.1283,,,,,,
最小值,-2.0,@,No.2232,,,,,,
平均值,20.01,,,,,,,,
次数,2493,,,,,,,,
NG次数,0,,,,,,,,
号码,力量,单位,位移,单位,合格判定,姿势,时间,日期,
2383,-2.0,N,0.000,mm,OK,--,15:20:56,2024/3/1,
2384,-2.0,N,0.000,mm,OK,--,15:20:56,2024/3/1,
2385,-2.0,N,0.000,mm,OK,--,15:20:56,2024/3/1,
2386,-2.0,N,0.000,mm,OK,--,15:20:56,2024/3/1,
2387,-2.0,N,0.000,mm,OK,--,15:20:57,2024/3/1,
2388,-2.0,N,0.000,mm,OK,--,15:20:57,2024/3/1,
2389,-2.0,N,0.000,mm,OK,--,15:20:57,2024/3/1,
2390,-2.0,N,0.000,mm,OK,--,15:20:57,2024/3/1,
2391,-2.0,N,0.000,mm,OK,--,15:20:57,2024/3/1,
2392,-2.0,N,0.000,mm,OK,--,15:20:57,2024/3/1,
2393,-2.0,N,0.000,mm,OK,--,15:20:57,2024/3/1,
2394,-2.0,N,0.000,mm,OK,--,15:20:57,2024/3/1,
2395,-2.0,N,0.000,mm,OK,--,15:20:57,2024/3/1,
2396,-2.0,N,0.000,mm,OK,--,15:20:57,2024/3/1,
2397,-2.0,N,0.000,mm,OK,--,15:20:58,2024/3/1,
2398,-2.0,N,0.000,mm,OK,--,15:20:58,2024/3/1,
2399,-2.0,N,0.000,mm,OK,--,15:20:58,2024/3/1,
2400,-2.0,N,0.000,mm,OK,--,15:20:58,2024/3/1,
2401,-2.0,N,0.000,mm,OK,--,15:20:58,2024/3/1,
2402,-2.0,N,0.000,mm,OK,--,15:20:58,2024/3/1,
2403,-2.0,N,0.000,mm,OK,--,15:20:58,2024/3/1,
2404,-2.0,N,0.000,mm,OK,--,15:20:58,2024/3/1,
2405,-2.0,N,0.000,mm,OK,--,15:20:58,2024/3/1,
2406,-2.0,N,0.000,mm,OK,--,15:20:58,2024/3/1,
2407,-2.0,N,0.000,mm,OK,--,15:20:59,2024/3/1,
2408,-2.0,N,0.000,mm,OK,--,15:20:59,2024/3/1,
2409,-2.0,N,0.000,mm,OK,--,15:20:59,2024/3/1,
2410,-2.0,N,0.000,mm,OK,--,15:20:59,2024/3/1,
2411,-2.0,N,0.000,mm,OK,--,15:20:59,2024/3/1,
2412,-2.0,N,0.000,mm,OK,--,15:20:59,2024/3/1,
2413,-2.0,N,0.000,mm,OK,--,15:20:59,2024/3/1,
2414,-2.0,N,0.000,mm,OK,--,15:20:59,2024/3/1,
2415,-2.0,N,0.000,mm,OK,--,15:20:59,2024/3/1,
2416,-2.0,N,0.000,mm,OK,--,15:20:59,2024/3/1,
2417,-2.0,N,0.000,mm,OK,--,15:21:00,2024/3/1,
2418,-2.0,N,0.000,mm,OK,--,15:21:00,2024/3/1,
2419,-2.0,N,0.000,mm,OK,--,15:21:00,2024/3/1,
2420,-2.0,N,0.000,mm,OK,--,15:21:00,2024/3/1,
2421,-2.0,N,0.000,mm,OK,--,15:21:00,2024/3/1,
2422,-2.0,N,0.000,mm,OK,--,15:21:00,2024/3/1,
2423,-2.0,N,0.000,mm,OK,--,15:21:00,2024/3/1,
2424,-2.0,N,0.000,mm,OK,--,15:21:00,2024/3/1,
2425,-2.0,N,0.000,mm,OK,--,15:21:00,2024/3/1,
2426,-2.0,N,0.000,mm,OK,--,15:21:00,2024/3/1,
2427,-2.0,N,0.000,mm,OK,--,15:21:01,2024/3/1,
2428,-2.0,N,0.000,mm,OK,--,15:21:01,2024/3/1,
2429,-2.0,N,0.000,mm,OK,--,15:21:01,2024/3/1,
2430,-2.0,N,0.000,mm,OK,--,15:21:01,2024/3/1,
2431,-2.0,N,0.000,mm,OK,--,15:21:01,2024/3/1,
2432,-2.0,N,0.000,mm,OK,--,15:21:01,2024/3/1,
2433,-2.0,N,0.000,mm,OK,--,15:21:01,2024/3/1,
2434,-2.0,N,0.000,mm,OK,--,15:21:01,2024/3/1,
2435,-2.0,N,0.000,mm,OK,--,15:21:01,2024/3/1,
2436,-2.0,N,0.000,mm,OK,--,15:21:01,2024/3/1,
2437,-2.0,N,0.000,mm,OK,--,15:21:02,2024/3/1,
2438,-2.0,N,0.000,mm,OK,--,15:21:02,2024/3/1,
2439,-2.0,N,0.000,mm,OK,--,15:21:02,2024/3/1,
2440,-2.0,N,0.000,mm,OK,--,15:21:02,2024/3/1,
2441,-2.0,N,0.000,mm,OK,--,15:21:02,2024/3/1,
2442,-2.0,N,0.000,mm,OK,--,15:21:02,2024/3/1,
2443,-2.0,N,0.000,mm,OK,--,15:21:02,2024/3/1,
2444,-2.0,N,0.000,mm,OK,--,15:21:02,2024/3/1,
2445,-2.0,N,0.000,mm,OK,--,15:21:02,2024/3/1,
2446,-2.0,N,0.000,mm,OK,--,15:21:02,2024/3/1,
2447,-2.0,N,0.000,mm,OK,--,15:21:03,2024/3/1,
2448,-2.0,N,0.000,mm,OK,--,15:21:03,2024/3/1,
2449,-2.0,N,0.000,mm,OK,--,15:21:03,2024/3/1,
2450,-2.0,N,0.000,mm,OK,--,15:21:03,2024/3/1,
2451,-2.0,N,0.000,mm,OK,--,15:21:03,2024/3/1,
2452,-2.0,N,0.000,mm,OK,--,15:21:03,2024/3/1,
2453,-2.0,N,0.000,mm,OK,--,15:21:03,2024/3/1,
2454,-2.0,N,0.000,mm,OK,--,15:21:03,2024/3/1,
2455,-2.0,N,0.000,mm,OK,--,15:21:03,2024/3/1,
2456,-2.0,N,0.000,mm,OK,--,15:21:03,2024/3/1,
2457,-2.0,N,0.000,mm,OK,--,15:21:04,2024/3/1,
2458,-2.0,N,0.000,mm,OK,--,15:21:04,2024/3/1,
2459,-2.0,N,0.000,mm,OK,--,15:21:04,2024/3/1,
2460,-2.0,N,0.000,mm,OK,--,15:21:04,2024/3/1,
2461,-2.0,N,0.000,mm,OK,--,15:21:04,2024/3/1,
2462,-2.0,N,0.000,mm,OK,--,15:21:04,2024/3/1,
2463,-2.0,N,0.000,mm,OK,--,15:21:04,2024/3/1,
2464,-2.0,N,0.000,mm,OK,--,15:21:04,2024/3/1,
2465,-2.0,N,0.000,mm,OK,--,15:21:04,2024/3/1,
2466,-2.0,N,0.000,mm,OK,--,15:21:04,2024/3/1,
2467,-2.0,N,0.000,mm,OK,--,15:21:05,2024/3/1,
2468,-2.0,N,0.000,mm,OK,--,15:21:05,2024/3/1,
2469,-2.0,N,0.000,mm,OK,--,15:21:05,2024/3/1,
2470,-2.0,N,0.000,mm,OK,--,15:21:05,2024/3/1,
2471,-2.0,N,0.000,mm,OK,--,15:21:05,2024/3/1,
2472,-2.0,N,0.000,mm,OK,--,15:21:05,2024/3/1,
2473,-2.0,N,0.000,mm,OK,--,15:21:05,2024/3/1,
2474,-2.0,N,0.000,mm,OK,--,15:21:05,2024/3/1,
2475,-2.0,N,0.000,mm,OK,--,15:21:05,2024/3/1,
2476,-2.0,N,0.000,mm,OK,--,15:21:05,2024/3/1,
2477,-2.0,N,0.000,mm,OK,--,15:21:06,2024/3/1,
2478,-2.0,N,0.000,mm,OK,--,15:21:06,2024/3/1,
2479,-2.0,N,0.000,mm,OK,--,15:21:06,2024/3/1,
2480,-2.0,N,0.000,mm,OK,--,15:21:06,2024/3/1,
2481,-2.0,N,0.000,mm,OK,--,15:21:06,2024/3/1,
2482,-2.0,N,0.000,mm,OK,--,15:21:06,2024/3/1,
2483,-2.0,N,0.000,mm,OK,--,15:21:06,2024/3/1,
2484,-2.0,N,0.000,mm,OK,--,15:21:06,2024/3/1,
2485,-2.0,N,0.000,mm,OK,--,15:21:06,2024/3/1,
2486,-2.0,N,0.000,mm,OK,--,15:21:06,2024/3/1,
2487,-2.0,N,0.000,mm,OK,--,15:21:07,2024/3/1,
2488,-2.0,N,0.000,mm,OK,--,15:21:07,2024/3/1,
2489,-2.0,N,0.000,mm,OK,--,15:21:07,2024/3/1,
2490,-2.0,N,0.000,mm,OK,--,15:21:07,2024/3/1,
2491,-2.0,N,0.000,mm,OK,--,15:21:07,2024/3/1,
2492,-2.0,N,0.000,mm,OK,--,15:21:07,2024/3/1,
2493,-2.0,N,0.000,mm,OK,--,15:21:07,2024/3/1,
