最大值,35.6,@,No.1258,,,,,,
最小值,-2.7,@,No.2213,,,,,,
平均值,12.71,,,,,,,,
次数,2494,,,,,,,,
NG次数,0,,,,,,,,
号码,力量,单位,位移,单位,合格判定,姿势,时间,日期,
1213,34.9,N,0.000,mm,OK,--,20:57:59,2024/3/2,
1214,34.9,N,0.000,mm,OK,--,20:57:59,2024/3/2,
1215,34.9,N,0.000,mm,OK,--,20:57:59,2024/3/2,
1216,34.9,N,0.000,mm,OK,--,20:57:59,2024/3/2,
1217,34.9,N,0.000,mm,OK,--,20:57:59,2024/3/2,
1218,34.9,N,0.000,mm,OK,--,20:58:00,2024/3/2,
1219,35.0,N,0.000,mm,OK,--,20:58:00,2024/3/2,
1220,35.0,N,0.000,mm,OK,--,20:58:00,2024/3/2,
1221,35.0,N,0.000,mm,OK,--,20:58:00,2024/3/2,
1222,35.0,N,0.000,mm,OK,--,20:58:00,2024/3/2,
1223,35.0,N,0.000,mm,OK,--,20:58:00,2024/3/2,
1224,35.0,N,0.000,mm,OK,--,20:58:00,2024/3/2,
1225,35.0,N,0.000,mm,OK,--,20:58:00,2024/3/2,
1226,35.0,N,0.000,mm,OK,--,20:58:00,2024/3/2,
1227,35.0,N,0.000,mm,OK,--,20:58:00,2024/3/2,
1228,35.1,N,0.000,mm,OK,--,20:58:01,2024/3/2,
1229,35.1,N,0.000,mm,OK,--,20:58:01,2024/3/2,
1230,35.1,N,0.000,mm,OK,--,20:58:01,2024/3/2,
1231,35.1,N,0.000,mm,OK,--,20:58:01,2024/3/2,
1232,35.1,N,0.000,mm,OK,--,20:58:01,2024/3/2,
1233,35.1,N,0.000,mm,OK,--,20:58:01,2024/3/2,
1234,35.2,N,0.000,mm,OK,--,20:58:01,2024/3/2,
1235,35.2,N,0.000,mm,OK,--,20:58:01,2024/3/2,
1236,35.2,N,0.000,mm,OK,--,20:58:01,2024/3/2,
1237,35.2,N,0.000,mm,OK,--,20:58:01,2024/3/2,
1238,35.2,N,0.000,mm,OK,--,20:58:02,2024/3/2,
1239,35.2,N,0.000,mm,OK,--,20:58:02,2024/3/2,
1240,35.3,N,0.000,mm,OK,--,20:58:02,2024/3/2,
1241,35.3,N,0.000,mm,OK,--,20:58:02,2024/3/2,
1242,35.3,N,0.000,mm,OK,--,20:58:02,2024/3/2,
1243,35.3,N,0.000,mm,OK,--,20:58:02,2024/3/2,
1244,35.3,N,0.000,mm,OK,--,20:58:02,2024/3/2,
1245,35.3,N,0.000,mm,OK,--,20:58:02,2024/3/2,
1246,35.3,N,0.000,mm,OK,--,20:58:02,2024/3/2,
1247,35.4,N,0.000,mm,OK,--,20:58:02,2024/3/2,
1248,35.4,N,0.000,mm,OK,--,20:58:03,2024/3/2,
1249,35.4,N,0.000,mm,OK,--,20:58:03,2024/3/2,
1250,35.4,N,0.000,mm,OK,--,20:58:03,2024/3/2,
1251,35.4,N,0.000,mm,OK,--,20:58:03,2024/3/2,
1252,35.5,N,0.000,mm,OK,--,20:58:03,2024/3/2,
1253,35.5,N,0.000,mm,OK,--,20:58:03,2024/3/2,
1254,35.5,N,0.000,mm,OK,--,20:58:03,2024/3/2,
1255,35.5,N,0.000,mm,OK,--,20:58:03,2024/3/2,
1256,35.5,N,0.000,mm,OK,--,20:58:03,2024/3/2,
1257,35.5,N,0.000,mm,OK,--,20:58:03,2024/3/2,
1258,35.6,N,0.000,mm,OK,--,20:58:04,2024/3/2,
1259,35.6,N,0.000,mm,OK,--,20:58:04,2024/3/2,
1260,35.6,N,0.000,mm,OK,--,20:58:04,2024/3/2,
1261,35.6,N,0.000,mm,OK,--,20:58:04,2024/3/2,
1262,35.6,N,0.000,mm,OK,--,20:58:04,2024/3/2,
1263,35.6,N,0.000,mm,OK,--,20:58:04,2024/3/2,
1264,35.6,N,0.000,mm,OK,--,20:58:04,2024/3/2,
1265,35.6,N,0.000,mm,OK,--,20:58:04,2024/3/2,
1266,35.6,N,0.000,mm,OK,--,20:58:04,2024/3/2,
1267,35.6,N,0.000,mm,OK,--,20:58:04,2024/3/2,
1268,35.2,N,0.000,mm,OK,--,20:58:05,2024/3/2,
1269,34.9,N,0.000,mm,OK,--,20:58:05,2024/3/2,
1270,34.5,N,0.000,mm,OK,--,20:58:05,2024/3/2,
1271,34.2,N,0.000,mm,OK,--,20:58:05,2024/3/2,
1272,33.8,N,0.000,mm,OK,--,20:58:05,2024/3/2,
1273,33.7,N,0.000,mm,OK,--,20:58:05,2024/3/2,
1274,33.4,N,0.000,mm,OK,--,20:58:05,2024/3/2,
1275,33.1,N,0.000,mm,OK,--,20:58:05,2024/3/2,
1276,32.9,N,0.000,mm,OK,--,20:58:05,2024/3/2,
1277,32.6,N,0.000,mm,OK,--,20:58:05,2024/3/2,
1278,32.4,N,0.000,mm,OK,--,20:58:06,2024/3/2,
1279,32.1,N,0.000,mm,OK,--,20:58:06,2024/3/2,
1280,31.9,N,0.000,mm,OK,--,20:58:06,2024/3/2,
1281,31.6,N,0.000,mm,OK,--,20:58:06,2024/3/2,
1282,31.3,N,0.000,mm,OK,--,20:58:06,2024/3/2,
1283,31.3,N,0.000,mm,OK,--,20:58:06,2024/3/2,
1284,31.0,N,0.000,mm,OK,--,20:58:06,2024/3/2,
1285,30.8,N,0.000,mm,OK,--,20:58:06,2024/3/2,
1286,30.6,N,0.000,mm,OK,--,20:58:06,2024/3/2,
1287,30.3,N,0.000,mm,OK,--,20:58:06,2024/3/2,
1288,30.1,N,0.000,mm,OK,--,20:58:07,2024/3/2,
1289,29.8,N,0.000,mm,OK,--,20:58:07,2024/3/2,
1290,29.8,N,0.000,mm,OK,--,20:58:07,2024/3/2,
1291,29.6,N,0.000,mm,OK,--,20:58:07,2024/3/2,
1292,29.3,N,0.000,mm,OK,--,20:58:07,2024/3/2,
1293,29.1,N,0.000,mm,OK,--,20:58:07,2024/3/2,
1294,29.0,N,0.000,mm,OK,--,20:58:07,2024/3/2,
1295,28.8,N,0.000,mm,OK,--,20:58:07,2024/3/2,
1296,28.5,N,0.000,mm,OK,--,20:58:07,2024/3/2,
1297,28.3,N,0.000,mm,OK,--,20:58:07,2024/3/2,
1298,28.1,N,0.000,mm,OK,--,20:58:08,2024/3/2,
1299,28.1,N,0.000,mm,OK,--,20:58:08,2024/3/2,
1300,27.8,N,0.000,mm,OK,--,20:58:08,2024/3/2,
1301,27.6,N,0.000,mm,OK,--,20:58:08,2024/3/2,
1302,27.5,N,0.000,mm,OK,--,20:58:08,2024/3/2,
1303,27.3,N,0.000,mm,OK,--,20:58:08,2024/3/2,
1304,27.2,N,0.000,mm,OK,--,20:58:08,2024/3/2,
1305,27.0,N,0.000,mm,OK,--,20:58:08,2024/3/2,
1306,26.8,N,0.000,mm,OK,--,20:58:08,2024/3/2,
1307,26.7,N,0.000,mm,OK,--,20:58:08,2024/3/2,
1308,26.4,N,0.000,mm,OK,--,20:58:09,2024/3/2,
1309,26.2,N,0.000,mm,OK,--,20:58:09,2024/3/2,
1310,26.2,N,0.000,mm,OK,--,20:58:09,2024/3/2,
1311,25.9,N,0.000,mm,OK,--,20:58:09,2024/3/2,
1312,25.8,N,0.000,mm,OK,--,20:58:09,2024/3/2,
1313,25.6,N,0.000,mm,OK,--,20:58:09,2024/3/2,
1314,25.5,N,0.000,mm,OK,--,20:58:09,2024/3/2,
1315,25.3,N,0.000,mm,OK,--,20:58:09,2024/3/2,
1316,25.1,N,0.000,mm,OK,--,20:58:09,2024/3/2,
1317,24.9,N,0.000,mm,OK,--,20:58:09,2024/3/2,
1318,24.8,N,0.000,mm,OK,--,20:58:10,2024/3/2,
1319,24.7,N,0.000,mm,OK,--,20:58:10,2024/3/2,
1320,24.6,N,0.000,mm,OK,--,20:58:10,2024/3/2,
1321,24.3,N,0.000,mm,OK,--,20:58:10,2024/3/2,
1322,24.3,N,0.000,mm,OK,--,20:58:10,2024/3/2,
1323,24.1,N,0.000,mm,OK,--,20:58:10,2024/3/2,
1324,23.8,N,0.000,mm,OK,--,20:58:10,2024/3/2,
1325,23.8,N,0.000,mm,OK,--,20:58:10,2024/3/2,
1326,23.6,N,0.000,mm,OK,--,20:58:10,2024/3/2,
1327,23.5,N,0.000,mm,OK,--,20:58:10,2024/3/2,
1328,23.3,N,0.000,mm,OK,--,20:58:11,2024/3/2,
1329,23.1,N,0.000,mm,OK,--,20:58:11,2024/3/2,
1330,22.9,N,0.000,mm,OK,--,20:58:11,2024/3/2,
1331,22.9,N,0.000,mm,OK,--,20:58:11,2024/3/2,
1332,22.7,N,0.000,mm,OK,--,20:58:11,2024/3/2,
1333,22.6,N,0.000,mm,OK,--,20:58:11,2024/3/2,
1334,22.4,N,0.000,mm,OK,--,20:58:11,2024/3/2,
1335,22.4,N,0.000,mm,OK,--,20:58:11,2024/3/2,
1336,22.2,N,0.000,mm,OK,--,20:58:11,2024/3/2,
1337,22.1,N,0.000,mm,OK,--,20:58:11,2024/3/2,
1338,21.9,N,0.000,mm,OK,--,20:58:12,2024/3/2,
1339,21.8,N,0.000,mm,OK,--,20:58:12,2024/3/2,
1340,21.6,N,0.000,mm,OK,--,20:58:12,2024/3/2,
1341,21.5,N,0.000,mm,OK,--,20:58:12,2024/3/2,
1342,21.3,N,0.000,mm,OK,--,20:58:12,2024/3/2,
1343,21.3,N,0.000,mm,OK,--,20:58:12,2024/3/2,
1344,21.1,N,0.000,mm,OK,--,20:58:12,2024/3/2,
1345,21.0,N,0.000,mm,OK,--,20:58:12,2024/3/2,
1346,20.8,N,0.000,mm,OK,--,20:58:12,2024/3/2,
1347,20.8,N,0.000,mm,OK,--,20:58:12,2024/3/2,
1348,20.6,N,0.000,mm,OK,--,20:58:13,2024/3/2,
1349,20.4,N,0.000,mm,OK,--,20:58:13,2024/3/2,
1350,20.4,N,0.000,mm,OK,--,20:58:13,2024/3/2,
1351,20.3,N,0.000,mm,OK,--,20:58:13,2024/3/2,
1352,20.1,N,0.000,mm,OK,--,20:58:13,2024/3/2,
1353,20.1,N,0.000,mm,OK,--,20:58:13,2024/3/2,
1354,19.9,N,0.000,mm,OK,--,20:58:13,2024/3/2,
1355,19.6,N,0.000,mm,OK,--,20:58:13,2024/3/2,
1356,19.6,N,0.000,mm,OK,--,20:58:13,2024/3/2,
1357,19.6,N,0.000,mm,OK,--,20:58:13,2024/3/2,
1358,19.4,N,0.000,mm,OK,--,20:58:14,2024/3/2,
1359,19.4,N,0.000,mm,OK,--,20:58:14,2024/3/2,
1360,19.2,N,0.000,mm,OK,--,20:58:14,2024/3/2,
1361,19.1,N,0.000,mm,OK,--,20:58:14,2024/3/2,
1362,18.9,N,0.000,mm,OK,--,20:58:14,2024/3/2,
1363,18.9,N,0.000,mm,OK,--,20:58:14,2024/3/2,
1364,18.7,N,0.000,mm,OK,--,20:58:14,2024/3/2,
1365,18.7,N,0.000,mm,OK,--,20:58:14,2024/3/2,
1366,18.6,N,0.000,mm,OK,--,20:58:14,2024/3/2,
1367,18.5,N,0.000,mm,OK,--,20:58:14,2024/3/2,
1368,18.4,N,0.000,mm,OK,--,20:58:15,2024/3/2,
1369,18.3,N,0.000,mm,OK,--,20:58:15,2024/3/2,
1370,18.2,N,0.000,mm,OK,--,20:58:15,2024/3/2,
1371,18.1,N,0.000,mm,OK,--,20:58:15,2024/3/2,
1372,18.0,N,0.000,mm,OK,--,20:58:15,2024/3/2,
1373,17.9,N,0.000,mm,OK,--,20:58:15,2024/3/2,
1374,17.8,N,0.000,mm,OK,--,20:58:15,2024/3/2,
1375,17.7,N,0.000,mm,OK,--,20:58:15,2024/3/2,
1376,17.7,N,0.000,mm,OK,--,20:58:15,2024/3/2,
1377,17.6,N,0.000,mm,OK,--,20:58:15,2024/3/2,
1378,17.5,N,0.000,mm,OK,--,20:58:16,2024/3/2,
1379,17.4,N,0.000,mm,OK,--,20:58:16,2024/3/2,
1380,17.4,N,0.000,mm,OK,--,20:58:16,2024/3/2,
1381,17.3,N,0.000,mm,OK,--,20:58:16,2024/3/2,
1382,17.3,N,0.000,mm,OK,--,20:58:16,2024/3/2,
1383,17.2,N,0.000,mm,OK,--,20:58:16,2024/3/2,
1384,17.2,N,0.000,mm,OK,--,20:58:16,2024/3/2,
1385,17.1,N,0.000,mm,OK,--,20:58:16,2024/3/2,
1386,17.0,N,0.000,mm,OK,--,20:58:16,2024/3/2,
1387,17.0,N,0.000,mm,OK,--,20:58:16,2024/3/2,
1388,16.9,N,0.000,mm,OK,--,20:58:17,2024/3/2,
1389,16.9,N,0.000,mm,OK,--,20:58:17,2024/3/2,
1390,16.8,N,0.000,mm,OK,--,20:58:17,2024/3/2,
1391,16.8,N,0.000,mm,OK,--,20:58:17,2024/3/2,
1392,16.7,N,0.000,mm,OK,--,20:58:17,2024/3/2,
1393,16.7,N,0.000,mm,OK,--,20:58:17,2024/3/2,
1394,16.6,N,0.000,mm,OK,--,20:58:17,2024/3/2,
1395,16.5,N,0.000,mm,OK,--,20:58:17,2024/3/2,
1396,16.5,N,0.000,mm,OK,--,20:58:17,2024/3/2,
1397,16.4,N,0.000,mm,OK,--,20:58:17,2024/3/2,
1398,16.4,N,0.000,mm,OK,--,20:58:18,2024/3/2,
1399,16.3,N,0.000,mm,OK,--,20:58:18,2024/3/2,
1400,16.3,N,0.000,mm,OK,--,20:58:18,2024/3/2,
1401,16.2,N,0.000,mm,OK,--,20:58:18,2024/3/2,
1402,16.2,N,0.000,mm,OK,--,20:58:18,2024/3/2,
1403,16.1,N,0.000,mm,OK,--,20:58:18,2024/3/2,
1404,16.1,N,0.000,mm,OK,--,20:58:18,2024/3/2,
1405,16.0,N,0.000,mm,OK,--,20:58:18,2024/3/2,
1406,16.0,N,0.000,mm,OK,--,20:58:18,2024/3/2,
1407,15.9,N,0.000,mm,OK,--,20:58:18,2024/3/2,
1408,15.9,N,0.000,mm,OK,--,20:58:19,2024/3/2,
1409,15.8,N,0.000,mm,OK,--,20:58:19,2024/3/2,
1410,15.7,N,0.000,mm,OK,--,20:58:19,2024/3/2,
1411,15.7,N,0.000,mm,OK,--,20:58:19,2024/3/2,
1412,15.6,N,0.000,mm,OK,--,20:58:19,2024/3/2,
1413,15.6,N,0.000,mm,OK,--,20:58:19,2024/3/2,
1414,15.5,N,0.000,mm,OK,--,20:58:19,2024/3/2,
1415,15.4,N,0.000,mm,OK,--,20:58:19,2024/3/2,
1416,15.4,N,0.000,mm,OK,--,20:58:19,2024/3/2,
1417,15.3,N,0.000,mm,OK,--,20:58:19,2024/3/2,
1418,15.3,N,0.000,mm,OK,--,20:58:20,2024/3/2,
1419,15.2,N,0.000,mm,OK,--,20:58:20,2024/3/2,
1420,15.2,N,0.000,mm,OK,--,20:58:20,2024/3/2,
1421,15.1,N,0.000,mm,OK,--,20:58:20,2024/3/2,
1422,15.1,N,0.000,mm,OK,--,20:58:20,2024/3/2,
1423,15.0,N,0.000,mm,OK,--,20:58:20,2024/3/2,
1424,14.9,N,0.000,mm,OK,--,20:58:20,2024/3/2,
1425,14.9,N,0.000,mm,OK,--,20:58:20,2024/3/2,
1426,14.8,N,0.000,mm,OK,--,20:58:20,2024/3/2,
1427,14.8,N,0.000,mm,OK,--,20:58:20,2024/3/2,
1428,14.7,N,0.000,mm,OK,--,20:58:21,2024/3/2,
1429,14.7,N,0.000,mm,OK,--,20:58:21,2024/3/2,
1430,14.6,N,0.000,mm,OK,--,20:58:21,2024/3/2,
1431,14.6,N,0.000,mm,OK,--,20:58:21,2024/3/2,
1432,14.5,N,0.000,mm,OK,--,20:58:21,2024/3/2,
1433,14.5,N,0.000,mm,OK,--,20:58:21,2024/3/2,
1434,14.4,N,0.000,mm,OK,--,20:58:21,2024/3/2,
1435,14.3,N,0.000,mm,OK,--,20:58:21,2024/3/2,
1436,14.3,N,0.000,mm,OK,--,20:58:21,2024/3/2,
1437,14.2,N,0.000,mm,OK,--,20:58:21,2024/3/2,
1438,14.2,N,0.000,mm,OK,--,20:58:22,2024/3/2,
1439,14.1,N,0.000,mm,OK,--,20:58:22,2024/3/2,
1440,14.1,N,0.000,mm,OK,--,20:58:22,2024/3/2,
1441,14.0,N,0.000,mm,OK,--,20:58:22,2024/3/2,
1442,14.0,N,0.000,mm,OK,--,20:58:22,2024/3/2,
1443,13.9,N,0.000,mm,OK,--,20:58:22,2024/3/2,
1444,13.8,N,0.000,mm,OK,--,20:58:22,2024/3/2,
1445,13.8,N,0.000,mm,OK,--,20:58:22,2024/3/2,
1446,13.7,N,0.000,mm,OK,--,20:58:22,2024/3/2,
1447,13.7,N,0.000,mm,OK,--,20:58:22,2024/3/2,
1448,13.6,N,0.000,mm,OK,--,20:58:23,2024/3/2,
1449,13.5,N,0.000,mm,OK,--,20:58:23,2024/3/2,
1450,13.5,N,0.000,mm,OK,--,20:58:23,2024/3/2,
1451,13.5,N,0.000,mm,OK,--,20:58:23,2024/3/2,
1452,13.4,N,0.000,mm,OK,--,20:58:23,2024/3/2,
1453,13.3,N,0.000,mm,OK,--,20:58:23,2024/3/2,
1454,13.3,N,0.000,mm,OK,--,20:58:23,2024/3/2,
1455,13.2,N,0.000,mm,OK,--,20:58:23,2024/3/2,
1456,13.2,N,0.000,mm,OK,--,20:58:23,2024/3/2,
1457,13.1,N,0.000,mm,OK,--,20:58:23,2024/3/2,
1458,13.1,N,0.000,mm,OK,--,20:58:24,2024/3/2,
1459,13.0,N,0.000,mm,OK,--,20:58:24,2024/3/2,
1460,13.0,N,0.000,mm,OK,--,20:58:24,2024/3/2,
1461,12.9,N,0.000,mm,OK,--,20:58:24,2024/3/2,
1462,12.9,N,0.000,mm,OK,--,20:58:24,2024/3/2,
1463,12.8,N,0.000,mm,OK,--,20:58:24,2024/3/2,
1464,12.8,N,0.000,mm,OK,--,20:58:24,2024/3/2,
1465,12.7,N,0.000,mm,OK,--,20:58:24,2024/3/2,
1466,12.7,N,0.000,mm,OK,--,20:58:24,2024/3/2,
1467,12.6,N,0.000,mm,OK,--,20:58:24,2024/3/2,
1468,12.6,N,0.000,mm,OK,--,20:58:25,2024/3/2,
1469,12.5,N,0.000,mm,OK,--,20:58:25,2024/3/2,
1470,12.5,N,0.000,mm,OK,--,20:58:25,2024/3/2,
1471,12.4,N,0.000,mm,OK,--,20:58:25,2024/3/2,
1472,12.4,N,0.000,mm,OK,--,20:58:25,2024/3/2,
1473,12.3,N,0.000,mm,OK,--,20:58:25,2024/3/2,
1474,12.3,N,0.000,mm,OK,--,20:58:25,2024/3/2,
1475,12.2,N,0.000,mm,OK,--,20:58:25,2024/3/2,
1476,12.2,N,0.000,mm,OK,--,20:58:25,2024/3/2,
1477,12.1,N,0.000,mm,OK,--,20:58:25,2024/3/2,
1478,12.1,N,0.000,mm,OK,--,20:58:26,2024/3/2,
1479,12.0,N,0.000,mm,OK,--,20:58:26,2024/3/2,
1480,12.0,N,0.000,mm,OK,--,20:58:26,2024/3/2,
1481,11.9,N,0.000,mm,OK,--,20:58:26,2024/3/2,
1482,11.9,N,0.000,mm,OK,--,20:58:26,2024/3/2,
1483,11.8,N,0.000,mm,OK,--,20:58:26,2024/3/2,
1484,11.8,N,0.000,mm,OK,--,20:58:26,2024/3/2,
1485,11.7,N,0.000,mm,OK,--,20:58:26,2024/3/2,
1486,11.7,N,0.000,mm,OK,--,20:58:26,2024/3/2,
1487,11.6,N,0.000,mm,OK,--,20:58:26,2024/3/2,
1488,11.6,N,0.000,mm,OK,--,20:58:27,2024/3/2,
1489,11.5,N,0.000,mm,OK,--,20:58:27,2024/3/2,
1490,11.5,N,0.000,mm,OK,--,20:58:27,2024/3/2,
1491,11.4,N,0.000,mm,OK,--,20:58:27,2024/3/2,
1492,11.4,N,0.000,mm,OK,--,20:58:27,2024/3/2,
1493,11.3,N,0.000,mm,OK,--,20:58:27,2024/3/2,
1494,11.3,N,0.000,mm,OK,--,20:58:27,2024/3/2,
1495,11.2,N,0.000,mm,OK,--,20:58:27,2024/3/2,
1496,11.2,N,0.000,mm,OK,--,20:58:27,2024/3/2,
1497,11.1,N,0.000,mm,OK,--,20:58:27,2024/3/2,
1498,11.1,N,0.000,mm,OK,--,20:58:28,2024/3/2,
1499,11.0,N,0.000,mm,OK,--,20:58:28,2024/3/2,
1500,11.0,N,0.000,mm,OK,--,20:58:28,2024/3/2,
1501,10.9,N,0.000,mm,OK,--,20:58:28,2024/3/2,
1502,10.9,N,0.000,mm,OK,--,20:58:28,2024/3/2,
1503,10.8,N,0.000,mm,OK,--,20:58:28,2024/3/2,
1504,10.8,N,0.000,mm,OK,--,20:58:28,2024/3/2,
1505,10.7,N,0.000,mm,OK,--,20:58:28,2024/3/2,
1506,10.7,N,0.000,mm,OK,--,20:58:28,2024/3/2,
1507,10.6,N,0.000,mm,OK,--,20:58:28,2024/3/2,
1508,10.6,N,0.000,mm,OK,--,20:58:29,2024/3/2,
1509,10.5,N,0.000,mm,OK,--,20:58:29,2024/3/2,
1510,10.5,N,0.000,mm,OK,--,20:58:29,2024/3/2,
1511,10.4,N,0.000,mm,OK,--,20:58:29,2024/3/2,
1512,10.4,N,0.000,mm,OK,--,20:58:29,2024/3/2,
1513,10.3,N,0.000,mm,OK,--,20:58:29,2024/3/2,
1514,10.3,N,0.000,mm,OK,--,20:58:29,2024/3/2,
1515,10.2,N,0.000,mm,OK,--,20:58:29,2024/3/2,
1516,10.2,N,0.000,mm,OK,--,20:58:29,2024/3/2,
1517,10.1,N,0.000,mm,OK,--,20:58:29,2024/3/2,
1518,10.1,N,0.000,mm,OK,--,20:58:30,2024/3/2,
1519,10.0,N,0.000,mm,OK,--,20:58:30,2024/3/2,
1520,10.0,N,0.000,mm,OK,--,20:58:30,2024/3/2,
1521,9.9,N,0.000,mm,OK,--,20:58:30,2024/3/2,
1522,9.9,N,0.000,mm,OK,--,20:58:30,2024/3/2,
1523,9.9,N,0.000,mm,OK,--,20:58:30,2024/3/2,
1524,9.8,N,0.000,mm,OK,--,20:58:30,2024/3/2,
1525,9.8,N,0.000,mm,OK,--,20:58:30,2024/3/2,
1526,9.7,N,0.000,mm,OK,--,20:58:30,2024/3/2,
1527,9.7,N,0.000,mm,OK,--,20:58:30,2024/3/2,
1528,9.6,N,0.000,mm,OK,--,20:58:31,2024/3/2,
1529,9.6,N,0.000,mm,OK,--,20:58:31,2024/3/2,
1530,9.5,N,0.000,mm,OK,--,20:58:31,2024/3/2,
1531,9.5,N,0.000,mm,OK,--,20:58:31,2024/3/2,
1532,9.4,N,0.000,mm,OK,--,20:58:31,2024/3/2,
1533,9.4,N,0.000,mm,OK,--,20:58:31,2024/3/2,
1534,9.3,N,0.000,mm,OK,--,20:58:31,2024/3/2,
1535,9.3,N,0.000,mm,OK,--,20:58:31,2024/3/2,
1536,9.2,N,0.000,mm,OK,--,20:58:31,2024/3/2,
1537,9.2,N,0.000,mm,OK,--,20:58:31,2024/3/2,
1538,9.1,N,0.000,mm,OK,--,20:58:32,2024/3/2,
1539,9.1,N,0.000,mm,OK,--,20:58:32,2024/3/2,
1540,9.0,N,0.000,mm,OK,--,20:58:32,2024/3/2,
1541,9.0,N,0.000,mm,OK,--,20:58:32,2024/3/2,
1542,8.9,N,0.000,mm,OK,--,20:58:32,2024/3/2,
1543,8.9,N,0.000,mm,OK,--,20:58:32,2024/3/2,
1544,8.8,N,0.000,mm,OK,--,20:58:32,2024/3/2,
1545,8.7,N,0.000,mm,OK,--,20:58:32,2024/3/2,
1546,8.7,N,0.000,mm,OK,--,20:58:32,2024/3/2,
1547,8.6,N,0.000,mm,OK,--,20:58:32,2024/3/2,
1548,8.6,N,0.000,mm,OK,--,20:58:33,2024/3/2,
1549,8.5,N,0.000,mm,OK,--,20:58:33,2024/3/2,
1550,8.5,N,0.000,mm,OK,--,20:58:33,2024/3/2,
1551,8.4,N,0.000,mm,OK,--,20:58:33,2024/3/2,
1552,8.4,N,0.000,mm,OK,--,20:58:33,2024/3/2,
1553,8.3,N,0.000,mm,OK,--,20:58:33,2024/3/2,
1554,8.2,N,0.000,mm,OK,--,20:58:33,2024/3/2,
1555,8.2,N,0.000,mm,OK,--,20:58:33,2024/3/2,
1556,8.1,N,0.000,mm,OK,--,20:58:33,2024/3/2,
1557,8.1,N,0.000,mm,OK,--,20:58:33,2024/3/2,
1558,8.0,N,0.000,mm,OK,--,20:58:34,2024/3/2,
1559,8.0,N,0.000,mm,OK,--,20:58:34,2024/3/2,
1560,7.9,N,0.000,mm,OK,--,20:58:34,2024/3/2,
1561,7.8,N,0.000,mm,OK,--,20:58:34,2024/3/2,
1562,7.8,N,0.000,mm,OK,--,20:58:34,2024/3/2,
1563,7.8,N,0.000,mm,OK,--,20:58:34,2024/3/2,
1564,7.7,N,0.000,mm,OK,--,20:58:34,2024/3/2,
1565,7.6,N,0.000,mm,OK,--,20:58:34,2024/3/2,
1566,7.6,N,0.000,mm,OK,--,20:58:34,2024/3/2,
1567,7.5,N,0.000,mm,OK,--,20:58:34,2024/3/2,
1568,7.5,N,0.000,mm,OK,--,20:58:35,2024/3/2,
1569,7.4,N,0.000,mm,OK,--,20:58:35,2024/3/2,
1570,7.4,N,0.000,mm,OK,--,20:58:35,2024/3/2,
1571,7.3,N,0.000,mm,OK,--,20:58:35,2024/3/2,
1572,7.3,N,0.000,mm,OK,--,20:58:35,2024/3/2,
1573,7.2,N,0.000,mm,OK,--,20:58:35,2024/3/2,
1574,7.1,N,0.000,mm,OK,--,20:58:35,2024/3/2,
1575,7.1,N,0.000,mm,OK,--,20:58:35,2024/3/2,
1576,7.0,N,0.000,mm,OK,--,20:58:35,2024/3/2,
1577,7.0,N,0.000,mm,OK,--,20:58:35,2024/3/2,
1578,6.9,N,0.000,mm,OK,--,20:58:36,2024/3/2,
1579,6.9,N,0.000,mm,OK,--,20:58:36,2024/3/2,
1580,6.8,N,0.000,mm,OK,--,20:58:36,2024/3/2,
1581,6.8,N,0.000,mm,OK,--,20:58:36,2024/3/2,
1582,6.7,N,0.000,mm,OK,--,20:58:36,2024/3/2,
1583,6.7,N,0.000,mm,OK,--,20:58:36,2024/3/2,
1584,6.6,N,0.000,mm,OK,--,20:58:36,2024/3/2,
1585,6.6,N,0.000,mm,OK,--,20:58:36,2024/3/2,
1586,6.5,N,0.000,mm,OK,--,20:58:36,2024/3/2,
1587,6.5,N,0.000,mm,OK,--,20:58:36,2024/3/2,
1588,6.4,N,0.000,mm,OK,--,20:58:37,2024/3/2,
1589,6.4,N,0.000,mm,OK,--,20:58:37,2024/3/2,
1590,6.3,N,0.000,mm,OK,--,20:58:37,2024/3/2,
1591,6.3,N,0.000,mm,OK,--,20:58:37,2024/3/2,
1592,6.2,N,0.000,mm,OK,--,20:58:37,2024/3/2,
1593,6.1,N,0.000,mm,OK,--,20:58:37,2024/3/2,
1594,6.1,N,0.000,mm,OK,--,20:58:37,2024/3/2,
1595,6.0,N,0.000,mm,OK,--,20:58:37,2024/3/2,
1596,6.0,N,0.000,mm,OK,--,20:58:37,2024/3/2,
1597,5.9,N,0.000,mm,OK,--,20:58:37,2024/3/2,
1598,5.9,N,0.000,mm,OK,--,20:58:38,2024/3/2,
1599,5.8,N,0.000,mm,OK,--,20:58:38,2024/3/2,
1600,5.8,N,0.000,mm,OK,--,20:58:38,2024/3/2,
1601,5.7,N,0.000,mm,OK,--,20:58:38,2024/3/2,
1602,5.6,N,0.000,mm,OK,--,20:58:38,2024/3/2,
1603,5.6,N,0.000,mm,OK,--,20:58:38,2024/3/2,
1604,5.5,N,0.000,mm,OK,--,20:58:38,2024/3/2,
1605,5.5,N,0.000,mm,OK,--,20:58:38,2024/3/2,
1606,5.4,N,0.000,mm,OK,--,20:58:38,2024/3/2,
1607,5.4,N,0.000,mm,OK,--,20:58:38,2024/3/2,
1608,5.3,N,0.000,mm,OK,--,20:58:39,2024/3/2,
